"data","codigo","nitrato","coord_x_m","coord_y_m","altitude_m","sistema_aquifero","estado","freguesia"
2016-11-03 11:35:00.000,"418/AG49","95.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2017-03-08 11:00:00.000,"418/AG49","98.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2017-10-17 11:15:00.000,"418/AG49","130.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2018-05-02 12:10:00.000,"418/AG49","95.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2018-09-17 11:40:00.000,"418/AG49","92.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2019-03-19 12:40:00.000,"418/AG49","140.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2020-10-12 11:05:00.000,"418/AG49","170.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2021-02-22 12:05:00.000,"418/AG49","100.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2021-09-27 12:25:00.000,"418/AG49","51.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2022-03-16 11:55:00.000,"418/AG49","170.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2022-09-28 12:00:00.000,"418/AG49","140.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2023-04-05 12:05:00.000,"418/AG49","120.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2023-10-11 12:10:00.000,"418/AG49","160.0",131467,204958,"7",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2006-11-09 00:00:00.000,"419/AG3","100.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2007-03-28 00:00:00.000,"419/AG3","98.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2010-06-22 13:45:00.000,"419/AG3","130.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2014-04-14 11:10:00.000,"419/AG3","66.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2014-10-27 10:30:00.000,"419/AG3","59.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2015-04-13 11:30:00.000,"419/AG3","84.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2015-11-10 10:55:00.000,"419/AG3","73.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2016-04-14 11:45:00.000,"419/AG3","91.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2017-03-08 17:00:00.000,"419/AG3","71.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2017-10-17 00:00:00.000,"419/AG3","62.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2018-05-02 10:25:00.000,"419/AG3","67.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2019-03-19 11:25:00.000,"419/AG3","80.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2020-03-05 00:00:00.000,"419/AG3","76.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2021-02-22 11:10:00.000,"419/AG3","100.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2021-09-27 11:10:00.000,"419/AG3","110.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2022-03-16 11:05:00.000,"419/AG3","110.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2022-09-28 11:00:00.000,"419/AG3","120.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2023-04-05 11:10:00.000,"419/AG3","66.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
2023-10-11 11:15:00.000,"419/AG3","56.0",136088,204799,"19",T7 - ALUVIÕES DO TEJO,,SAMORA CORREIA
